"student_id","cohort_hs_grad","hs_gpa","frpl","dual_credit_flag","hs_diploma_type"
"STU001059",2016,2.13086104165088,0,0,"Standard"
"STU001060",2016,NA,0,0,"NonCompletion"
"STU001061",2016,3.02409919352196,0,1,"Standard"
"STU001062",2016,2.92311092598987,0,0,"Standard"
"STU001063",2016,2.5306766497171,1,1,"Standard"
"STU001064",2016,2.71643669970371,0,0,"Standard"
"STU001065",2016,1.8234773996375,0,0,"Standard"
"STU001066",2016,2.84672275894675,0,0,"Standard"
"STU001067",2016,2.16055851433796,1,0,"Standard"
"STU001068",2016,3.21556631268066,1,0,"Standard"
"STU001069",2016,3.70384196594201,0,1,"Advanced"
"STU001070",2016,1.87119308552954,1,0,"Standard"
"STU001071",2016,2.57384050536377,1,0,"Standard"
"STU001072",2016,2.04314463147728,0,1,"Standard"
"STU001073",2016,1.8187003716289,0,0,"NonCompletion"
"STU001074",2016,2.29171574256221,1,0,"Standard"
"STU001075",2016,2.80998513365535,0,0,"Standard"
"STU001076",2016,4,0,1,"Advanced"
"STU001077",2016,2.63726848505815,1,0,"Standard"
"STU001078",2016,3.28943121147953,1,0,"Standard"
"STU001079",2016,2.45238034854454,1,0,"Standard"
"STU001080",2016,2.62159340301884,0,0,"NonCompletion"
"STU001081",2016,2.70871776705762,0,0,"Standard"
"STU001082",2016,3.52156650945637,0,0,"Advanced"
"STU001083",2016,2.35455326573871,1,0,"Standard"
"STU001084",2016,2.38866240215574,1,0,"Standard"
"STU001085",2016,2.19235744278211,0,0,"Standard"
"STU001086",2016,3.846012134523,0,0,"Advanced"
"STU001087",2016,2.22705454320593,0,0,"Standard"
"STU001088",2016,2.84648365495516,1,0,"Standard"
"STU001089",2016,1.73912246810266,0,0,"Standard"
"STU001090",2016,2.5061206371577,1,0,"Standard"
"STU001091",2016,2.97948707751926,1,0,"Standard"
"STU001092",2016,3.84273226567177,0,0,"Advanced"
"STU001093",2016,2.4269063534833,1,0,"Standard"
"STU001094",2016,2.81966772045932,0,0,"Standard"
"STU001095",2016,2.68538901468977,1,0,"Standard"
"STU001096",2016,2.27539717334584,1,1,"Standard"
"STU001097",2016,2.42872176307845,0,0,"Standard"
"STU001098",2016,2.15041098961052,1,0,"Standard"
"STU001099",2016,3.5511187517652,1,0,"Advanced"
"STU001100",2016,3.42017680387164,0,1,"Standard"
"STU001101",2016,2.29411339961105,0,0,"Standard"
"STU001102",2016,2.48898468323169,1,0,"Standard"
"STU001103",2016,2.59563381780291,1,0,"Standard"
"STU001104",2016,2.43033787102322,1,0,"NonCompletion"
"STU001105",2016,NA,1,0,"NonCompletion"
"STU001106",2016,2.1728461394087,0,0,"Standard"
"STU001107",2016,3.11497650829623,0,1,"Standard"
"STU001108",2016,2.5233619148112,1,0,"Standard"
"STU001109",2016,2.71122799574464,1,0,"Standard"
"STU001110",2016,2.84131308064115,1,0,"Standard"
"STU001111",2016,2.25349592494007,0,0,"Standard"
"STU001112",2016,2.47660735922295,1,0,"Standard"
"STU001113",2016,2.26667036777263,0,0,"Standard"
"STU001114",2016,3.70756421162692,0,0,"Advanced"
"STU001115",2016,2.95895149276566,1,1,"Standard"
"STU001116",2016,2.14905321523377,0,0,"Standard"
"STU001117",2016,3.57381957501642,0,0,"Advanced"
"STU001118",2016,2.60484652874383,1,0,"Standard"
"STU001119",2016,2.81278176105667,0,0,"Standard"
"STU001120",2016,2.47251241890302,0,0,"Standard"
"STU001121",2016,2.57931911722883,0,1,"Standard"
"STU001122",2016,2.23641020604737,1,0,"Standard"
"STU001123",2016,3.39283194267386,0,0,"Standard"
"STU001124",2016,3.44148298969216,0,0,"Standard"
"STU001125",2016,2.68896542803492,0,1,"Standard"
"STU001126",2016,2.9615069212674,0,0,"Standard"
"STU001127",2016,1.98653039729451,1,0,"NonCompletion"
"STU001128",2016,2.53850800536164,1,0,"Standard"
"STU001129",2016,3.60156598830635,0,0,"Advanced"
"STU001130",2016,3.45871549799672,0,1,"Standard"
"STU001131",2016,3.57287236302493,0,0,"Advanced"
"STU001132",2016,2.1165058343948,1,0,"Standard"
"STU001133",2016,2.94229280276588,1,0,"NonCompletion"
"STU001134",2016,3.01651460192692,0,1,"Standard"
"STU001135",2016,2.48341066887929,1,0,"Standard"
"STU001136",2016,3.58177106817602,1,0,"Advanced"
"STU001137",2016,2.09577940071881,1,0,"Standard"
"STU001138",2016,2.23919784805026,0,0,"Standard"
"STU001139",2016,2.66533687635283,0,1,"Standard"
"STU001140",2016,2.21687158029058,0,0,"Standard"
"STU001141",2016,2.30982443983161,0,0,"Standard"
"STU001142",2016,2.77159234621881,0,1,"Standard"
"STU001143",2016,1.85782768334168,0,0,"Standard"
"STU001144",2016,3.53525657028075,0,0,"Advanced"
"STU001145",2016,NA,1,0,"Standard"
"STU001146",2016,2.62522861486531,1,1,"Standard"
"STU001147",2016,2.1705548644667,0,0,"NonCompletion"
"STU001148",2016,3.13612624199414,1,0,"Standard"
"STU001149",2016,3.31228638515028,0,0,"Standard"
"STU001150",2016,2.3163996057195,1,0,"Standard"
"STU001151",2016,3.59415058713861,0,1,"Advanced"
"STU001152",2016,2.86033109313191,1,0,"Standard"
"STU001153",2016,2.88116760595174,0,0,"Standard"
"STU001154",2016,3.03072496961249,1,0,"Standard"
"STU001155",2016,2.37231211761794,1,0,"Standard"
"STU001156",2016,2.04484524959771,0,1,"Standard"
"STU001157",2016,3.99551367537842,0,0,"Advanced"
"STU001158",2016,2.33334286920744,0,0,"Standard"
"STU001159",2016,2.70842061643044,0,0,"Standard"
"STU001160",2016,3.8960284538282,0,1,"Advanced"
"STU001161",2016,2.13546270015331,1,0,"Standard"
"STU001162",2016,2.94962791078038,0,1,"Standard"
"STU001163",2016,2.2521649607172,0,0,"Standard"
"STU001164",2016,2.53047211684629,1,0,"Standard"
"STU001165",2016,2.52574913025303,1,0,"Standard"
"STU001166",2016,2.2577626627312,0,1,"Standard"
"STU001167",2016,1.91248541682038,0,0,"NonCompletion"
"STU001168",2016,1.86994858841862,0,0,"NonCompletion"
"STU001169",2016,2.84321760593797,0,0,"Standard"
"STU001170",2016,3.04914358961451,0,0,"Standard"
"STU001171",2016,2.90891407718416,1,0,"Standard"
"STU001172",2016,2.64464002649523,1,1,"Standard"
"STU001173",2016,2.76668650415131,1,0,"Standard"
"STU001174",2016,2.05682212107147,1,0,"Standard"
"STU001175",2016,4,0,1,"Advanced"
"STU001176",2016,2.80694761761032,0,0,"Standard"
"STU001177",2016,3.02561020380236,0,1,"Standard"
"STU001178",2016,1.67871027899439,0,0,"Standard"
"STU001179",2016,3.48807912004916,0,0,"Standard"
"STU001180",2016,2.29623956704089,0,0,"Standard"
"STU001181",2016,2.93880769163387,1,1,"Standard"
"STU001182",2016,3.51919019794761,0,1,"Advanced"
"STU001183",2016,3.15568085514595,1,0,"Standard"
"STU001184",2016,3.54716590987197,1,0,"Advanced"
"STU001185",2016,2.65578335643643,0,0,"Standard"
"STU001186",2016,2.90459428875771,1,0,"Standard"
"STU001187",2016,3.45258510022347,0,1,"Standard"
"STU001188",2016,1.85415593277366,1,0,"Standard"
"STU001189",2016,1.77248807637123,1,1,"NonCompletion"
"STU001190",2016,2.87786785024486,0,0,"Standard"
"STU001191",2016,NA,1,1,"Standard"
"STU001192",2016,2.96843345272935,1,1,"Standard"
"STU001193",2016,1.84154679490911,0,0,"Standard"
"STU001194",2016,2.75093323721653,1,0,"NonCompletion"
"STU001195",2016,NA,0,0,"Standard"
"STU001196",2016,2.91164940291459,1,0,"Standard"
"STU001197",2016,3.28154817130557,0,1,"Standard"
"STU001198",2016,2.98585778328371,1,0,"Standard"
"STU001199",2016,2.48346863821394,0,0,"Standard"
"STU001200",2016,2.21290110961165,0,0,"NonCompletion"
"STU001201",2016,3.85362909279089,0,0,"Advanced"
"STU001202",2016,2.16173142597485,1,1,"NonCompletion"
"STU001203",2016,2.26075307941443,1,1,"Standard"
"STU001204",2016,2.77334384036576,0,0,"Standard"
"STU001205",2016,1.90754132270327,1,0,"NonCompletion"
"STU001206",2016,3.20089389287281,0,0,"Standard"
"STU001207",2016,3.14172465785299,1,0,"Standard"
"STU001208",2016,3.60916397176235,0,1,"Advanced"
"STU001209",2016,3.75297322206984,1,0,"Advanced"
"STU001210",2016,1.96424127100573,1,0,"Standard"
"STU001211",2016,3.02278175557984,0,0,"Standard"
"STU001212",2016,3.12094750897979,0,0,"Standard"
"STU001213",2016,3.45985352766028,0,0,"Standard"
"STU001214",2016,2.50363673479763,1,1,"Standard"
"STU001215",2016,2.93308940019931,1,0,"Standard"
"STU001216",2016,4,0,0,"Advanced"
"STU001217",2016,2.23774651748382,1,0,"Standard"
"STU001218",2016,2.34454857426671,0,0,"Standard"
"STU001219",2016,2.83613673553026,1,0,"Standard"
"STU001220",2016,2.2302004488938,1,0,"Standard"
"STU001221",2016,2.40061388734583,0,0,"Standard"
"STU001222",2016,3.19127245554659,0,1,"Standard"
"STU001223",2016,2.25024255808128,0,0,"Standard"
"STU001224",2016,1.94621878055538,1,0,"NonCompletion"
"STU001225",2016,1.94540972788509,1,0,"Standard"
"STU001226",2016,2.82692314304533,0,1,"Standard"
"STU001227",2016,2.41582413630221,1,0,"Standard"
"STU001228",2016,3.53964262217102,0,1,"Advanced"
"STU001229",2016,3.42974541917125,0,0,"Standard"
"STU001230",2016,1.98695190469784,1,0,"Standard"
"STU001231",2016,2.20708913287997,1,1,"Standard"
"STU001232",2016,NA,0,0,"Standard"
"STU001233",2016,NA,1,1,"Standard"
"STU001234",2016,1.39481185850684,1,0,"Standard"
"STU001235",2016,3.19423107084039,0,0,"Standard"
"STU001236",2016,3.50015886528177,0,0,"Advanced"
"STU001237",2016,2.84444389705691,0,0,"Standard"
"STU001238",2016,NA,0,1,"Standard"
"STU001239",2016,2.6297526732875,1,0,"NonCompletion"
"STU001240",2016,3.01017106495524,0,0,"Standard"
"STU001241",2016,2.52007515799103,1,0,"Standard"
"STU001242",2016,3.12203699116888,0,0,"Standard"
"STU001243",2016,3.38274743772023,0,0,"Standard"
"STU001244",2016,2.75483163345437,0,0,"Standard"
"STU001245",2016,2.14516507742348,1,0,"Standard"
"STU001246",2016,2.73286470224419,0,1,"Standard"
"STU001247",2016,2.07916084299877,1,0,"Standard"
"STU001248",2016,3.23574951992549,0,0,"Standard"
"STU001249",2016,1.54507398238575,1,1,"NonCompletion"
"STU001250",2016,3.05692396419582,1,0,"Standard"
"STU001251",2016,2.70471722680801,1,1,"Standard"
"STU001252",2016,3.43164939274961,1,0,"Standard"
"STU001253",2016,3.86798041246855,0,0,"Advanced"
"STU001254",2016,3.4757602515805,0,1,"Standard"
"STU001255",2016,2.79463538977656,1,0,"Standard"
"STU001256",2016,2.21136320063899,1,0,"Standard"
"STU001257",2016,2.8810960859459,1,0,"Standard"
"STU001258",2016,3.15556619530574,0,0,"Standard"
"STU001259",2016,1.88878681890475,0,0,"Standard"
"STU001260",2016,2.80000994853284,1,0,"Standard"
"STU001261",2016,2.99884343207694,1,1,"Standard"
"STU001262",2016,2.31903510665843,0,1,"Standard"
"STU001263",2016,2.84472498831725,0,0,"Standard"
"STU001264",2016,3.16673839137434,1,0,"Standard"
"STU001265",2016,2.64848249832792,0,0,"Standard"
"STU001266",2016,2.55814818584787,0,1,"NonCompletion"
"STU001267",2016,2.39330071158338,0,0,"Standard"
"STU001268",2016,2.63598606572766,1,0,"Standard"
"STU001269",2016,2.79348290553892,0,0,"Standard"
"STU001270",2016,2.21505231893303,0,0,"Standard"
"STU001271",2016,2.23482082712176,1,1,"Standard"
"STU001272",2016,1.97751241236038,0,0,"Standard"
"STU001273",2016,3.60067938075384,0,1,"Advanced"
"STU001274",2016,2.69016923216062,1,1,"Standard"
"STU001275",2016,3.0765186935749,0,0,"Standard"
"STU001276",2016,3.43505967206368,0,0,"Standard"
"STU001277",2016,2.65860783113258,0,0,"Standard"
"STU001278",2016,2.59591683704466,0,0,"Standard"
"STU001279",2016,2.79386003116371,0,0,"Standard"
"STU001280",2016,2.0459501889571,0,0,"Standard"
"STU001281",2016,4,0,1,"Advanced"
"STU001282",2016,1.88954842795247,1,0,"Standard"
"STU001283",2016,3.19041589050664,0,0,"Standard"
"STU001284",2016,2.33954667607054,0,0,"Standard"
"STU001285",2016,2.34420173528021,1,0,"Standard"
"STU001286",2016,2.82045573036059,0,0,"Standard"
"STU001287",2016,3.27612326383998,0,0,"Standard"
"STU001288",2016,3.44807645772257,0,0,"Standard"
"STU001289",2016,2.33881128745897,0,0,"Standard"
"STU001290",2016,2.57002417613888,0,0,"Standard"
"STU001291",2016,3.80058017630828,0,1,"Advanced"
"STU001292",2016,3.31981222132125,0,0,"Standard"
"STU001293",2016,1.32122384800758,1,0,"Standard"
"STU001294",2016,2.23175820704057,1,0,"Standard"
"STU001295",2016,2.48691801369938,1,0,"Standard"
"STU001296",2016,3.03770993360687,0,0,"Standard"
"STU001297",2016,2.25832056899291,1,0,"Standard"
"STU001298",2016,2.80089636665156,0,0,"Standard"
"STU001299",2016,2.4587628007623,0,0,"Standard"
"STU001300",2016,3.83942949976961,1,1,"Advanced"
"STU001301",2016,2.94971153433046,0,0,"Standard"
"STU001302",2016,2.32362459532622,1,0,"Standard"
"STU001303",2016,3.21192738897948,0,1,"Standard"
"STU001304",2016,3.53248857213046,1,1,"Advanced"
"STU001305",2016,3.15539306112951,1,1,"Standard"
"STU001306",2016,1.97836615161456,1,0,"NonCompletion"
"STU001307",2016,3.43691098870677,0,0,"Standard"
"STU001308",2016,3.03700712979953,0,0,"Standard"
"STU001309",2016,2.16146647832279,1,0,"Standard"
"STU001310",2016,2.20529921632891,1,0,"Standard"
"STU001311",2016,2.2440310876655,0,0,"Standard"
"STU001312",2016,3.60269030996695,0,1,"Advanced"
"STU001313",2016,2.15281841655579,0,0,"Standard"
"STU001314",2016,2.67444919797967,1,0,"Standard"
"STU001315",2016,3.78043434046641,0,1,"Advanced"
"STU001316",2016,2.48754308135677,1,1,"Standard"
"STU001317",2016,2.62821595136259,0,0,"Standard"
"STU001318",2016,2.3455333669395,1,0,"Standard"
"STU001319",2016,2.36687152841575,1,0,"Standard"
"STU001320",2016,2.94325571091633,1,0,"Standard"
"STU001321",2016,2.06783623882315,1,0,"Standard"
"STU001322",2016,3.45029304955198,0,1,"Standard"
"STU001323",2016,2.24336764005288,0,0,"Standard"
"STU001324",2016,2.91162175669026,0,0,"Standard"
"STU001325",2016,2.70139582256104,1,0,"Standard"
"STU001326",2016,2.89834346203138,1,0,"NonCompletion"
"STU001327",2016,3.55969591953879,1,1,"Advanced"
"STU001328",2016,3.12227242026736,0,0,"Standard"
"STU001329",2016,3.35297155195325,0,1,"Standard"
"STU001330",2016,2.60027289189821,1,0,"Standard"
"STU001331",2016,2.44849772594704,1,0,"Standard"
"STU001332",2016,2.05905311231768,0,0,"NonCompletion"
"STU001333",2016,3.18773755436246,0,0,"Standard"
"STU001334",2016,3.08890498561962,0,0,"Standard"
"STU001335",2016,2.31556157078247,0,0,"Standard"
"STU001336",2016,2.60738742934935,0,1,"Standard"
"STU001337",2016,2.30576171428266,0,0,"Standard"
"STU001338",2016,1.56346121160427,1,0,"Standard"
"STU001339",2016,3.53877957499843,1,0,"Advanced"
"STU001340",2016,2.72090569418984,1,0,"Standard"
"STU001341",2016,2.91943159318613,0,1,"Standard"
"STU001342",2016,2.26953401687752,0,0,"Standard"
"STU001343",2016,2.94575353460701,0,0,"Standard"
"STU001344",2016,2.55663485435764,0,0,"Standard"
"STU001345",2016,2.1800633223252,0,0,"Standard"
"STU001346",2016,2.89761285288891,1,0,"Standard"
"STU001347",2016,2.93335603964296,1,1,"Standard"
"STU001348",2016,2.31632287222923,0,0,"NonCompletion"
"STU001349",2016,3.50257644539857,0,0,"Advanced"
"STU001350",2016,2.3080520722574,1,0,"Standard"
"STU001351",2016,3.04106485546386,0,1,"Standard"
"STU001352",2016,2.86726038078386,1,0,"Standard"
"STU001353",2016,3.31660749381428,0,0,"Standard"
"STU001354",2016,2.87730568909324,0,0,"Standard"
"STU001355",2016,2.15359946620973,0,0,"NonCompletion"
"STU001356",2016,2.65373665659299,0,0,"Standard"
"STU001357",2016,1.53711124511334,0,1,"Standard"
"STU001358",2016,3.33236180960752,0,1,"Standard"
"STU001359",2016,1.36524819967025,1,0,"NonCompletion"
"STU001360",2016,3.57084870164869,0,1,"Advanced"
"STU001361",2016,3.84674567843487,1,1,"Advanced"
"STU001362",2016,2.15153443723131,0,1,"Standard"
"STU001363",2016,2.17791358417834,0,0,"Standard"
"STU001364",2016,2.64143846388564,1,0,"Standard"
"STU001365",2016,2.96955351049679,0,0,"Standard"
"STU001366",2016,2.37320965084149,0,0,"Standard"
"STU001367",2016,3.09084559392707,0,0,"Standard"
"STU001368",2016,2.2875742715255,1,0,"Standard"
"STU001369",2016,2.91046631703497,0,0,"Standard"
"STU001370",2016,2.51528005355709,0,0,"Standard"
"STU001371",2016,2.63491590843971,1,0,"Standard"
"STU001372",2016,2.85154460874996,0,0,"Standard"
"STU001373",2016,2.24820525887194,1,0,"Standard"
"STU001374",2016,2.59428244049106,1,1,"Standard"
"STU001375",2016,2.71196441427895,1,0,"Standard"
"STU001376",2016,1.786366241943,0,0,"Standard"
"STU001377",2016,2.5059051714287,1,0,"Standard"
"STU001378",2016,2.21178914087234,1,0,"Standard"
"STU001379",2016,3.50667689225426,0,0,"Advanced"
"STU001380",2016,2.41302398785262,1,0,"Standard"
"STU001381",2016,1.98513185288577,0,1,"Standard"
"STU001382",2016,2.87488108503884,1,0,"Standard"
"STU001383",2016,2.15005696679565,0,0,"Standard"
"STU001384",2016,3.64264238516599,0,1,"Advanced"
"STU001385",2016,2.94410375332465,0,0,"Standard"
"STU001386",2016,2.68190313619927,0,0,"Standard"
"STU001387",2016,2.70050380069386,1,0,"Standard"
"STU001388",2016,2.53205389490974,0,0,"Standard"
"STU001389",2016,NA,0,1,"Standard"
"STU001390",2016,2.82543771363659,1,0,"Standard"
"STU001391",2016,2.67083511851999,0,1,"Standard"
"STU001392",2016,2.48505825817472,1,0,"Standard"
"STU001393",2016,2.79054617576871,1,0,"Standard"
"STU001394",2016,3.16628060020902,0,0,"Standard"
"STU001395",2016,3.36074922541262,1,0,"Standard"
"STU001396",2016,3.41704259112214,0,1,"Standard"
"STU001397",2016,2.15439798223134,0,0,"Standard"
"STU001398",2016,2.24871666655567,0,0,"Standard"
"STU001399",2016,2.59991806303711,1,0,"Standard"
"STU001400",2016,3.50656282017017,0,0,"Advanced"
"STU001401",2016,3.26008111068194,0,0,"Standard"
"STU001402",2016,2.29799662428557,1,0,"Standard"
"STU001403",2016,2.26473003816583,1,0,"Standard"
"STU001404",2016,2.976187750794,0,0,"Standard"
"STU001405",2016,1.84391408734503,1,0,"NonCompletion"
"STU001406",2016,3.28231380050757,0,1,"Standard"
"STU001407",2016,2.56832200607637,0,0,"NonCompletion"
"STU001408",2016,3.25145213121959,0,1,"Standard"
"STU001409",2016,2.62453795617686,0,0,"Standard"
"STU001410",2016,2.41017564904019,0,0,"Standard"
"STU001411",2016,2.21345831808975,0,0,"Standard"
"STU001412",2016,NA,0,0,"NonCompletion"
"STU001413",2016,2.46155281166955,1,1,"Standard"
"STU001414",2016,3.01753999931881,1,0,"Standard"
"STU001415",2016,2.14529373937016,1,1,"Standard"
"STU001416",2016,2.48022337505271,1,1,"Standard"
"STU001417",2016,2.92746055148585,0,0,"Standard"
"STU001418",2016,2.07022908406383,0,0,"Standard"
"STU001419",2016,3.0383980585211,1,0,"Standard"
"STU001420",2016,3.46949767837079,0,0,"Standard"
"STU001421",2016,2.70209679407637,1,0,"Standard"
"STU001422",2016,2.78333415305561,0,1,"Standard"
"STU001423",2016,2.66506636575053,0,0,"Standard"
"STU001424",2016,2.43324047022245,1,0,"Standard"
"STU001425",2016,2.02167725151361,1,1,"Standard"
"STU001426",2016,2.30559047991572,0,0,"Standard"
"STU001427",2016,1.80098137837548,0,0,"NonCompletion"
"STU001428",2016,3.11146503491005,1,0,"Standard"
"STU001429",2016,2.48690072488764,0,0,"Standard"
"STU001430",2016,2.79874918586393,0,0,"Standard"
"STU001431",2016,2.31487844556713,0,0,"Standard"
"STU001432",2016,2.62162685768961,0,0,"Standard"
"STU001433",2016,1.77487033490459,1,0,"Standard"
"STU001434",2016,3.23832877770133,0,0,"Standard"
"STU001435",2016,2.62934486745252,0,0,"Standard"
"STU001436",2016,2.89580233456513,0,0,"Standard"
"STU001437",2016,2.13427755459288,1,0,"Standard"
"STU001438",2016,3.33266558318739,0,1,"Standard"
"STU001439",2016,2.87981973929414,0,0,"Standard"
"STU001440",2016,3.50563589929797,0,0,"Advanced"
"STU001441",2016,2.52135765433849,1,0,"NonCompletion"
"STU001442",2016,2.00867429010402,1,0,"Standard"
"STU001443",2016,3.1564495580822,0,0,"NonCompletion"
"STU001444",2016,3.2039077774147,1,0,"Standard"
"STU001445",2016,2.87073189970695,1,1,"Standard"
"STU001446",2016,2.65084591265132,1,0,"Standard"
"STU001447",2016,2.36333660514205,0,0,"Standard"
"STU001448",2016,2.53034899140335,0,1,"Standard"
"STU001449",2016,2.51464539874458,0,0,"Standard"
"STU001450",2016,2.12300581061319,1,0,"Standard"
"STU001451",2016,2.09107855810721,0,0,"Standard"
"STU001452",2016,3.02138893418239,1,0,"Standard"
"STU001453",2016,1.94238192746508,1,1,"Standard"
"STU001454",2016,2.96666586647287,0,1,"Standard"
"STU001455",2016,2.22704578366313,1,0,"Standard"
"STU001456",2016,2.4283964473134,1,0,"Standard"
"STU001457",2016,3.64694652308798,0,0,"Advanced"
"STU001458",2016,2.88700688801483,0,0,"Standard"
"STU001459",2016,3.17943156707263,1,1,"Standard"
"STU001460",2016,2.75755509802738,0,0,"Standard"
"STU001461",2016,3.57425591355794,0,0,"Advanced"
"STU001462",2016,3.49343956023976,0,0,"Standard"
"STU001463",2016,3.07639494135834,0,0,"Standard"
"STU001464",2016,3.50806576262875,0,0,"Advanced"
"STU001465",2016,4,0,1,"Advanced"
"STU001466",2016,2.64743267362008,1,0,"Standard"
"STU001467",2016,1.92072107244443,1,0,"Standard"
"STU001468",2016,2.47307779131685,1,1,"NonCompletion"
"STU001469",2016,3.42393073002402,1,1,"Standard"
"STU001470",2016,2.62967748711859,1,0,"Standard"
"STU001471",2016,2.12630562867462,1,0,"Standard"
"STU001472",2016,2.1917073427653,0,0,"Standard"
"STU001473",2016,2.81463324739548,1,0,"Standard"
"STU001474",2016,2.39559510305474,1,1,"Standard"
"STU001475",2016,3.24456603289802,0,0,"Standard"
"STU001476",2016,2.16427685417362,0,0,"NonCompletion"
"STU001477",2016,2.58870752670297,0,0,"Standard"
"STU001478",2016,2.77500197369385,1,1,"Standard"
"STU001479",2016,2.84762140421076,0,0,"Standard"
"STU001480",2016,2.90700580853689,0,0,"Standard"
"STU001481",2016,2.07924584972317,0,0,"NonCompletion"
"STU001482",2016,2.65962789574029,0,0,"Standard"
"STU001483",2016,2.10901589470168,0,0,"Standard"
"STU001484",2016,2.39282056115438,0,0,"Standard"
"STU001485",2016,2.80746116379693,0,0,"Standard"
"STU001486",2016,2.00285075291566,1,0,"NonCompletion"
"STU001487",2016,3.36486772403576,0,0,"Standard"
"STU001488",2016,1.47823682887723,1,0,"NonCompletion"
"STU001489",2016,3.01808623008014,0,1,"Standard"
"STU001490",2016,2.577128372857,1,0,"Standard"
"STU001491",2016,2.00155525348447,1,0,"NonCompletion"
"STU001492",2016,3.23117597610204,0,0,"Standard"
"STU001493",2016,2.57149391252396,1,0,"Standard"
"STU001494",2016,2.81230854731057,1,0,"Standard"
"STU001495",2016,2.39106414290484,1,0,"Standard"
"STU001496",2016,2.90622886569301,0,1,"Standard"
"STU001497",2016,2.58445682405339,0,0,"Standard"
"STU001498",2016,2.47542154692471,0,1,"Standard"
"STU001499",2016,2.38798799988816,1,1,"Standard"
"STU001500",2016,NA,1,0,"NonCompletion"
"STU001501",2016,2.58771584383094,0,0,"Standard"
"STU001502",2016,2.07423677619048,0,0,"Standard"
"STU001503",2016,2.63774390777667,0,0,"Standard"
"STU001504",2016,2.50112416272479,0,0,"Standard"
"STU001505",2016,2.16070597636007,0,1,"Standard"
"STU001506",2016,2.80591009068778,0,0,"Standard"
"STU001507",2016,3.22929767288101,0,1,"Standard"
"STU001508",2016,2.22956663738628,0,0,"Standard"
"STU001509",2016,2.31287577794792,0,0,"Standard"
"STU001510",2016,2.27037503099921,0,0,"Standard"
"STU001511",2016,2.47060793578394,1,0,"Standard"
"STU001512",2016,2.48381156438841,0,0,"Standard"
"STU001513",2016,3.70519867979523,0,0,"Advanced"
"STU001514",2016,2.71680157282602,0,0,"Standard"
"STU001515",2016,1.15242426077832,1,0,"NonCompletion"
"STU001516",2016,3.18716350474936,0,0,"Standard"
"STU001517",2016,3.33517180138498,0,1,"Standard"
"STU001518",2016,2.38926312083298,0,0,"Standard"
"STU001519",2016,3.27072545233358,1,0,"Standard"
"STU001520",2016,2.68835568705755,1,0,"Standard"
"STU001521",2016,2.47265121684635,0,1,"NonCompletion"
"STU001522",2016,1.90726616436114,1,0,"NonCompletion"
"STU001523",2016,2.24902065656884,0,0,"Standard"
"STU001524",2016,2.26449999665402,1,0,"Standard"
"STU001525",2016,2.4306837585497,0,0,"Standard"
"STU001526",2016,2.00211563836033,1,0,"Standard"
"STU001527",2016,3.08164078471356,1,0,"Standard"
"STU001528",2016,2.63645190859872,0,0,"Standard"
"STU001529",2016,2.75225498961254,1,0,"Standard"
"STU001530",2016,NA,1,0,"NonCompletion"
"STU001531",2016,2.6712927605107,1,0,"Standard"
"STU001532",2016,1.99574914011527,1,0,"Standard"
"STU001533",2016,2.44193602591873,1,0,"Standard"
"STU001534",2016,2.22059151738074,1,0,"Standard"
"STU001535",2016,3.97341005957769,0,1,"Advanced"
"STU001536",2016,2.22882074278421,1,0,"Standard"
"STU001537",2016,2.07710846516023,1,1,"Standard"
"STU001538",2016,3.18903888382498,1,0,"Standard"
"STU001539",2016,1.91033290653153,1,1,"Standard"
"STU001540",2016,1.75782320076767,1,0,"NonCompletion"
"STU001541",2016,1.58126994400432,1,0,"Standard"
"STU001542",2016,3.54030040529816,0,0,"Advanced"
"STU001543",2016,2.52822714736155,0,0,"Standard"
"STU001544",2016,NA,0,0,"Standard"
"STU001545",2016,2.07135154153402,1,1,"Standard"
"STU001546",2016,2.62416356323867,0,0,"Standard"
"STU001547",2016,2.93431289728287,1,0,"Standard"
"STU001548",2016,3.27338233176458,1,0,"Standard"
"STU001549",2016,2.31696464808374,1,0,"Standard"
"STU001550",2016,1.72256607784615,1,0,"Standard"
"STU001551",2016,2.38420335371864,1,1,"Standard"
"STU001552",2016,2.62553768058425,0,0,"Standard"
"STU001553",2016,2.20572155354912,1,1,"Standard"
"STU001554",2016,2.13282952480901,1,0,"NonCompletion"
"STU001555",2016,3.0623173773977,0,0,"Standard"
"STU001556",2016,2.32866596032841,0,0,"Standard"
"STU001557",2016,2.68616568235566,0,0,"Standard"
"STU001558",2016,2.5266628184587,0,0,"Standard"
"STU001559",2016,3.91379536830291,0,0,"Advanced"
"STU001560",2016,2.65940230845862,1,0,"Standard"
"STU001561",2016,2.51110666202132,0,0,"Standard"
"STU001562",2016,2.44627522629474,0,0,"Standard"
"STU001563",2016,3.26031051798228,0,0,"Standard"
"STU001564",2016,2.76721122787837,1,0,"Standard"
"STU001565",2016,3.11065934979263,1,0,"Standard"
"STU001566",2016,2.7751138716284,0,0,"Standard"
"STU001567",2016,3.15187083107803,1,0,"Standard"
"STU001568",2016,3.04150122821441,0,0,"Standard"
"STU001569",2016,2.06175609488616,1,1,"Standard"
"STU001570",2016,2.41338112832986,0,1,"NonCompletion"
"STU001571",2016,2.84766252835893,0,0,"Standard"
